text_content,image_filename,user_age,past_flags,aggression,repetition,intent,language
Paa g jb pe curncy change e nai krwai to burger q khane chly gaye.....,none.jpg,0,0,1,0,0,roman_urdu
Kbhi mujhse bhi khaen na burger 😂,none.jpg,0,0,0,0,0,roman_urdu
HAHAHA😄,none.jpg,0,0,0,0,0,roman_urdu
Mujhey bhi khilao na ayeshhhh😜,none.jpg,0,0,0,0,0,roman_urdu
Hahaha Lhr Ajao na Sb Sath McDonald's jaen gay 😄 Eeeeeeeeee😍 @rizvi_j,none.jpg,0,0,0,0,0,roman_urdu
Afridi jeeeee! Ayesh sb ko MacDonalds ley ke jayegi! 😜,none.jpg,0,0,0,0,0,roman_urdu
YoooOoooo!💃,none.jpg,0,0,1,0,0,roman_urdu
woww!! Lkn car apki hogii lalaa😉.. bill ayeshh degiii.. Aur mai burgur khaugii😂😂😂,none.jpg,0,0,1,0,0,roman_urdu
Hahah...Exactoo..😍 Ap hamen pick kr ljiye ga 😂,none.jpg,0,0,0,0,0,roman_urdu
Main agay bethungi plissssss!🙈🙈🙈,none.jpg,0,0,0,0,0,roman_urdu
Naah Naah plzz 😜 Ye zulm mat kro 😂,none.jpg,0,0,0,0,0,roman_urdu
tamasha hai media tou,none.jpg,0,0,0,0,0,roman_urdu
lala media apki har news detey hain,none.jpg,0,0,0,0,0,roman_urdu
"aur agr media ki baat h to, unka business nhi chalta jab tak issue na banaye, aap k waja se channel chal rhe h unke",none.jpg,0,0,1,0,0,roman_urdu
sir jahil media ka koi illaj nahee you just enjoy and all the best for the series 👍🏻,none.jpg,0,0,0,0,0,roman_urdu
haha ! 😁 media ko to chor hi den pagal hai 😒,none.jpg,0,0,1,0,0,roman_urdu
media walo ko phr moka mil gea ...ohhh Allah hi media wlo ko smjha dkta h y hr kci k bs sy nahir h deeth mtii ely,none.jpg,0,0,1,0,0,roman_urdu
But glad aik Pakistani he Pakistani ke kaam aaya,none.jpg,0,0,1,0,0,roman_urdu
lala daikhai mai choti si pyari si behan hu apki . Reply dai bhe dain😞,none.jpg,0,0,1,0,0,roman_urdu
sachiiii . Ok . Motti samjh k he reply dai dain😞,none.jpg,0,0,1,0,0,roman_urdu
Lala jhoot bool rai hy,none.jpg,0,0,1,0,0,roman_urdu
Buhut moooothi hy ye...,none.jpg,0,0,1,0,0,roman_urdu
"Lala Ap Fikar na kryn, hum hain na Iss Media K Leay :D",none.jpg,0,0,1,0,0,roman_urdu
lala pak media ko kuch ziada he pyar howa hy aj kal apsy lagta hy😉👍😛],none.jpg,0,0,1,0,0,roman_urdu
bhaiiii ap baat bhe ni kartai hum say ab 😭,none.jpg,0,0,1,0,0,roman_urdu
too insan ko khud akal honi chaye na nz ki currency pakistan se leke atte.aik app akal mand hain aur dosra wo ahmad shahzad,none.jpg,0,0,1,0,0,roman_urdu
koi bt nh lala g hota hai kbhi kbhi aesa media tou bss tamasha hi bnata hr cheez ka,none.jpg,0,0,1,0,0,roman_urdu
lala bus achi tarha khylo aur kashmiri ko khush karoo,none.jpg,0,0,1,0,0,roman_urdu
lala media tu pagal hai notice ne lya kar ap plzz,none.jpg,0,0,1,0,0,roman_urdu
#shameonmedia,none.jpg,0,0,1,0,0,roman_urdu
lala ap ko media tu yad rha per meri request ni 😰😭😰😭😭,none.jpg,0,0,0,0,0,roman_urdu
or ye media walo ki nukri hi lala ki waja se chalti hai,none.jpg,0,0,0,0,0,roman_urdu
haahahah lala mai b wohi sochrahi thi media k bary mai:-),none.jpg,0,0,0,0,0,roman_urdu
Lala k pass Curency nai ti NZ Land ki Mc'Donald. per fan ne Di bus yehi,none.jpg,0,0,1,0,0,roman_urdu
han ywr media ko tou koi kaaam hana essy hi lagy rhty Lala ki choti c bt ko breaking news bna dety -:(,none.jpg,0,0,0,0,0,roman_urdu
Yeah Tau media ne Tamasha banao diya Lala ka,none.jpg,0,0,0,0,0,roman_urdu
Hahahaha 😂 yes 😁😜👌👌 Apke naam pe inki news bikti hain 😂😉,none.jpg,0,0,0,0,0,roman_urdu
mere se bhi khay naw kbhi 😍,none.jpg,0,0,0,0,0,roman_urdu
Shahid Bahi Ap Mere Jahn Ho Ap Mery Sab Sy Behtreen Player Ho,none.jpg,0,0,1,0,0,roman_urdu
Mery 5 Behtreen Player Hain Pori Dunyia Main,none.jpg,0,0,1,0,0,roman_urdu
shahid bhai ap meri sari family k favourit player hain.main ap ko mare ghar ane ki daway deta hon.main mazaaq nahi kar rha main dil=l se ap ko dawat de raha hon,none.jpg,0,0,1,0,0,roman_urdu
plzzzzzzzzzzzzzzzzz mery sath ba kary,none.jpg,0,0,0,0,0,roman_urdu
afridi bhai plzzzzzzzzzzzzz koi rpl kary me ap se mil na chahta hoon,none.jpg,0,0,0,0,0,roman_urdu
plzzzzzzzzzzzzzzzzzzzzz mery sub se badi khoash ap se milni ki hain,none.jpg,0,0,1,0,0,roman_urdu
afridi bhai koi rpl to kary plz,none.jpg,0,0,0,0,0,roman_urdu
me ap se milna chahta hoon plese muje apna numb dijea me sialkot ka rehne wala hoon plz plz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz me be ap ki tar ha bana chahta hoon,none.jpg,0,0,0,0,0,roman_urdu
shahid bhai meri sub se badi khoaish ap se milna hain,none.jpg,0,0,1,0,0,roman_urdu
assalam o alaikum shahid bhai,none.jpg,0,0,1,0,0,roman_urdu
shahid bai mai ap ko bohat mis karta hon,none.jpg,0,0,0,0,0,roman_urdu
agar wo aise sub ko number dene lag pare tu log unheh bohat tang karen ge.,none.jpg,0,0,1,0,0,roman_urdu
Jeeta kon?? Peshawar Zalmi aur Islamabad ka bhi ajj match hai...,none.jpg,0,0,1,0,0,roman_urdu
Karachi jeeta....zalmi ka abhi chal raha hai.,none.jpg,0,0,1,0,0,roman_urdu
"Karachi ki bowling n fielding dekh kr yhi lg rha tha k Karachi hi jeety ga, dekh rhi ho app match??",none.jpg,0,0,1,0,0,roman_urdu
Han kafi acha khela aj ka match khi ne.abhi zalmi ka dekh rahi hon.,none.jpg,0,0,1,0,0,roman_urdu
"Hmm, batting kon kr rha hai??",none.jpg,0,0,0,0,0,roman_urdu
ZALMI bating kr rhe hain.,none.jpg,0,0,0,0,0,roman_urdu
Out bhi ho giya :O bs jeet jaye kisi bhi terha...,none.jpg,0,0,0,0,0,roman_urdu
"ALLAh ALLAH, kon out hoa hai??",none.jpg,0,0,1,0,0,roman_urdu
"Ya Allah khair,3rd bhi out.kamran akmal.",none.jpg,0,0,0,0,0,roman_urdu
Kr kiya rhy hain ye log????,none.jpg,0,0,0,0,0,roman_urdu
Yehi to masla ha kuch kr nhi rahe.,none.jpg,0,0,1,0,0,roman_urdu
Usman ye shahid bhai ka num ha,none.jpg,0,0,0,0,0,roman_urdu
Chalien ap hume tu bulaenge naw,none.jpg,0,0,0,0,0,roman_urdu
yaar asalme mujhe bolane ka irada tha tabhi pakka irada tha...,none.jpg,0,0,1,0,0,roman_urdu
Hmmm ziyati hai bohat,none.jpg,0,0,1,0,0,roman_urdu
Chalein hum ap ko bulayenge fahag,none.jpg,0,0,0,0,0,roman_urdu
haha bus yaar,none.jpg,0,0,0,0,0,roman_urdu
Ek bar tu meri ankhun sai ansun a gaye jab dheka maine kai ek borhi aurat ko 5 ka coin dai kar 10 ka note lai rahe the yeh bol kar apse ziyada mujhko zaarorat ha,none.jpg,0,0,1,0,0,roman_urdu
Ye b hai,none.jpg,0,0,0,0,0,roman_urdu
Lala Wajiii ka wish udhaar raha ap per.. ?? lY both!:)?? Goodnight!!,none.jpg,0,0,1,0,0,roman_urdu
o mera hai wo tera hi hai,none.jpg,0,0,0,0,0,roman_urdu
Awww Tkyew bhaiya ggggg! Mujhe nahi pta ta apne wish kia?? tks fr making her day super,none.jpg,0,0,1,0,0,roman_urdu
Yrr Lalaaa se bolo naa ky wo mujy b wish karain plzzzzzzzzzzzz ???? plzz Lalaaa pl,none.jpg,0,0,1,0,0,roman_urdu
Jis din tmhey sharam ayegi to girls ko untag kr k bakwas karna Kuch to sharam karo Jahil Insan,none.jpg,0,0,1,0,0,roman_urdu
Jahilon se behas nhi karty.,none.jpg,0,0,1,0,0,roman_urdu
Aray dimagh kharab kr raha hai,none.jpg,0,0,1,0,0,roman_urdu
but hamari qismat pata nahi kab jage gi??,none.jpg,0,0,1,0,0,roman_urdu
Lalaaaa mujy b happy belated b'day boldain plzz.. Meri b'day jan 14 ko thi,none.jpg,0,0,1,0,0,roman_urdu
Zamana guzar gaya aap sey bat nhi Hui :\ Miss Yuh,none.jpg,0,0,1,0,0,roman_urdu
ye farishty Ko both reply krte hein?? that's why????,none.jpg,0,0,0,0,0,roman_urdu
boom boom aapka bohat big fan ho main t20 me 4 par khelo',none.jpg,0,0,1,0,0,roman_urdu
ala kl kya 6 lgai ap n yar love u ummmmaaaahhhh,none.jpg,0,0,1,0,0,roman_urdu
Mjhe kyun smile nhi dete kbse kehrhi hon apko,none.jpg,0,0,1,0,0,roman_urdu
lala mujey tow bohut time sey reply nhi mila,none.jpg,0,0,1,0,0,roman_urdu
ayeee Allah !! Ab tow mujey unlucky feel ho raha ha,none.jpg,0,0,1,0,0,roman_urdu
lala&javd bhai plz fans ko b thora time dedain:') lala thora tym fans k lye b plz:),none.jpg,0,0,0,0,0,roman_urdu
asalam alekum baba wo Lala jani sange yo plz reply roko dawora nan,none.jpg,0,0,1,0,0,roman_urdu
Ap dono tu mil Bhi letay hen...,none.jpg,0,0,0,0,0,roman_urdu
Mujhy reply kr den... Bad mai Ap 2no call py bat kr lena,none.jpg,0,0,0,0,0,roman_urdu
Jinab e Aale hm log b yha hai ;!! Waiting for u. To reply us! Koi irada ???,none.jpg,0,0,0,0,0,roman_urdu
lala we proud of you best of luck.ao da khpl khog watan #Pakistan nom rokhana ka,none.jpg,0,0,1,0,0,roman_urdu
ilove u hma ap par pura brosa ha ya media tu chuti chuti bat ko barha barha kar btati ha....,none.jpg,0,0,1,0,0,roman_urdu
Lala aapko Allah izzat de mujhe duniya walo se koi matlab nai h,none.jpg,0,0,0,0,0,roman_urdu
ap ne Acha kya inhen kisi cheez ki koi tameez hi nhi Pata nhi khud ko kya samjhte hn aik camera utha k. shame journalists.,none.jpg,0,0,1,0,0,roman_urdu
Damakh kharb honry  mera Us sahafi  py,none.jpg,0,0,1,0,0,roman_urdu
us Sahafi k b maaaaaaaaaaaaaaa k Aaankh ?????????????????????????? Jo. ESA sawal puchaaaaaaa,none.jpg,0,0,1,0,0,roman_urdu
sub Sala Apna Apna Number Bharaaaaaaaaaaaaaaaarey ??,none.jpg,0,0,0,0,0,roman_urdu
media walo k maaaa k Aankh,none.jpg,0,0,1,0,0,roman_urdu
please sir kabi kabi urdo mein be message Karo,none.jpg,0,0,0,0,0,roman_urdu
Lala ap Pakistan ke Hero hain. Ap ise bull shit media ke agey na jhokna,none.jpg,0,0,0,0,0,roman_urdu
sahe kaha lala apni aisa he kehna chahye Media ko,none.jpg,0,0,1,0,0,roman_urdu
ala mgr eek baat kaho !?? aap ka keyboard bht teez chalta hai ?? Aap k bat ke tarah,none.jpg,0,0,1,0,0,roman_urdu
mushkilain tw ayegi zid pe tm Array Raho juro gy tw jan0gy,none.jpg,0,0,1,0,0,roman_urdu
Bhai Ap Ny Kuch ghlat ni kaha Koi kitna bardasht kr sakta h..?,none.jpg,0,0,1,0,0,roman_urdu
Allah tumhe abad rakhe Aur aesi hi rehna hum sb Pakistani ap k sath hai,none.jpg,0,0,1,0,0,roman_urdu
Chat karlen naaaaaaaaaaaaaa,none.jpg,0,0,0,0,0,roman_urdu
Lala me bhi #PeshawarZalmi ko support krhi hu:),none.jpg,0,0,1,0,0,roman_urdu
lala Chat ker lain plzz naaa,none.jpg,0,0,0,0,0,roman_urdu
yani k apki team???? hm sab ki team??,none.jpg,0,0,0,0,0,roman_urdu
hello bhai kesy ho??? Bhai ap ne mujh kabhi reply nhi diya,none.jpg,0,0,1,0,0,roman_urdu
I love u lala Peshawar zalmi ba gate ka khaire,none.jpg,0,0,1,0,0,roman_urdu
plz maray sath msg karo plzzzzz,none.jpg,0,0,0,0,0,roman_urdu
zinda bad #khpalteam  lala zama na intazar na kigi che da yo month ba sanga terigi kho za 15 January na ba enjoy uko.,none.jpg,0,0,1,0,0,roman_urdu
wesy to Karachi humari jan hai lakin jah lala wah afridian we love u lala we love Peshawar zalim :*,none.jpg,0,0,1,0,0,roman_urdu
Agar Kabhi Acha Khaila Hota To Ya Din Na Daikhnna Parta Jo Pakistan Ka Hall Kia hai Wohi #PeshawarZalmi  Ka bhi Karo Ga,none.jpg,0,0,1,0,0,roman_urdu
Shahid bahi geo na per ap k against propaganda start kr dia .ap sa geo q jealous ha ..,none.jpg,0,0,1,0,0,roman_urdu
Great Afridi batana hy k kabab kesy bany hein mein wapas lay loon gi acha...tc,none.jpg,0,0,1,0,0,roman_urdu
great Afridi batana hai k Chapli kabab kaisy bany hein...i'm waiting of ur reply @JAfridi10,none.jpg,0,0,1,0,0,roman_urdu
Plzzzzzzz chat session kar lain naaaa hmary sat b plzzzz,none.jpg,0,0,0,0,0,roman_urdu
Aap ko hum se baat ni karni aik bar keh tho dein,none.jpg,0,0,1,0,0,roman_urdu
aap hme bilkul he bool gye hai ??,none.jpg,0,0,1,0,0,roman_urdu
zan kara sall zaly toty laka mangez ~ka da yaar zulfo ta zan rasawel ghuwry ~~wish you gud luck all the best :),none.jpg,0,0,1,0,0,roman_urdu
Afridi kahe tou Aap k liye Jann bhi hazir hai Ramsha Khan.,none.jpg,0,0,0,0,0,roman_urdu
Sach much. Afridi k liye sab kuch hazir,none.jpg,0,0,1,0,0,roman_urdu
@IrfaanKhanPTI good mara but agr galti karo to kuch bhi hazir nhi ...,none.jpg,0,0,1,0,0,roman_urdu
lala ap instagram use karte hain?,none.jpg,0,0,0,0,0,roman_urdu
lala jani mujhay kuch poochna tha ??,none.jpg,0,0,0,0,0,roman_urdu
Je je zaror pochu mushki..,none.jpg,0,0,0,0,0,roman_urdu
"Yahan Insta following recommendation dI hai, Insta pe kahi @Ramshaakhann ki LinkedIn profile to nahi recommend kar di ??",none.jpg,0,0,1,0,0,roman_urdu
lala ge mera birthday tha aj wish kr den plz,none.jpg,0,0,1,0,0,roman_urdu
happy birthday  ??,none.jpg,0,0,1,0,0,roman_urdu
bade lala ka pta nai chote nay bol dia,none.jpg,0,0,1,0,0,roman_urdu
No reply to me? Ap mujhe jealous kar rhe. ????,none.jpg,0,0,1,0,0,roman_urdu
Unse to ap bat krty rehte hn :p abi humse kren naa,none.jpg,0,0,0,0,0,roman_urdu
Lala hume bhi lift karay dein plz ??,none.jpg,0,0,0,0,0,roman_urdu
kbhi fursat mey hamsey b bat Karen ;),none.jpg,0,0,1,0,0,roman_urdu
Thori si to lift kara den ??,none.jpg,0,0,0,0,0,roman_urdu
"Lala jav Lala ko hi reply kare ge kia , ab reply kar dein bachi ki jaan ly gay kia ??",none.jpg,0,0,1,0,0,roman_urdu
javed bhai plz lala ko kahy ky @safridizeenia ki poetry dekh lyn.,none.jpg,0,0,0,0,0,roman_urdu
Aapna Cell Phone He Thoordo ??????????,none.jpg,0,0,1,0,0,roman_urdu
Yaar ek Reply ??  lala ??,none.jpg,0,0,0,0,0,roman_urdu
behan ko bhi koi lift kara do :/??,none.jpg,0,0,0,0,0,roman_urdu
bs Peshawar Zalmi k liye lgai h... Go Psl.,none.jpg,0,0,0,0,0,roman_urdu
Psl me team h... M.Hafeez isi me h...,none.jpg,0,0,0,0,0,roman_urdu
"Oii Bakhtawar Bhutto to pehchani hi nhi ja rhi, mein bhi kahun Adnan k sath ye larki kon hai....Amina Skeikh ko kafi arsy baad dekh kr acha lga??",none.jpg,0,0,0,0,0,roman_urdu
Ma Sha Allah...shahid Afridi boht khush qismut hai..,none.jpg,0,0,1,0,0,roman_urdu
mery khyaal me un girls se zyada achi lug rhi hain jo hijab nhi krti....Allah hmesha inhy apni Rehmut k saii me rkhy..Ameen..,none.jpg,0,0,1,0,0,roman_urdu
"Han to...jb hmara is event se koi relation hi nhi to q celebrate kren bhae...bs jo log krty hain wo smj jaen...fzool ka event lgta hai mjhy ye...Govt. ne b ban kr dya hai ab to..i appreciate this effort..ab to mri duaa hai k jldi wo din ae jb totally ban ho jae ye event...""jo kisi dusri quom ki mushabiht krta hai wo usi quom se hota hai""...Hadees hai ye ap ko pta hi ho ga..is lye mny anti valentine dp lga li..:-D",none.jpg,0,0,1,0,0,roman_urdu
mny b negative story hi suni hai...is lye me to hmesha se hi is event k against hun r in sha Allah rhun gi..or mjhy khushi hoi k ap b is k against ho q k asy log kum hi milty hai:-D...,none.jpg,0,0,1,0,0,roman_urdu
"Aameen, nxt epi ka title nhi aya abhi tk...",none.jpg,0,0,0,0,0,roman_urdu
Mny b pàge visit kya tha to nhi aya tha title ...hm to title se hi bht kuch guess kr lty hain...:),none.jpg,0,0,1,0,0,roman_urdu
Sahi kaha aur humara time guesses lga kr hi guzarta hai :),none.jpg,0,0,1,0,0,roman_urdu
Hmm:)ab dkho maybe kl a jae q k 20 k baad to sneak peek chahye ho gi Namalians ko..:),none.jpg,0,0,0,0,0,roman_urdu
"LOL, boht be-sabry hain hum Namlians...admin 25 se pehly sneak peek nhi detien :)",none.jpg,0,0,1,0,0,roman_urdu
haha...shi kha..25 me to bray days hain abhi..,none.jpg,0,0,1,0,0,roman_urdu
Ye bhi guzar hi jaye gain!!,none.jpg,0,0,0,0,0,roman_urdu
Ap k khyaal se next part ki kitni epi hon gi?,none.jpg,0,0,0,0,0,roman_urdu
"shukrya...Yeah.. say ""No"" to V.D...me to sb ko yhi keh rhi hun bs koi sun lai meri baat...",none.jpg,0,0,0,0,0,roman_urdu
Mein ne to sun li :),none.jpg,0,0,0,0,0,roman_urdu
Haha..ap ne is lye suni q k ap khud b asa hi sochti hain...pr jo nhi sochty unhy smjhana zra myshkil hai :).,none.jpg,0,0,1,0,0,roman_urdu
"MashaALLAH boht piyari bachiyan hain SA kien, ALLAH nazr e bad se bchaye aur naseeb bhi achy kary...Aameen!! :)",none.jpg,0,0,1,0,0,roman_urdu
MashAllah so Cute daughters.Allah ink naseeb achy kry.Ameen!!Meri beti Soni Kardar b iski betion ki trhan cute si hai??,none.jpg,0,0,1,0,0,roman_urdu
seriously.. baish bahaa dialogues dai gayai khalil saheb humain .. afzal ke yaadoun k saath saath.. :D,none.jpg,0,0,0,0,0,roman_urdu
Bhai apni nazar ka elaaj krwao,none.jpg,0,0,0,0,0,roman_urdu
record jo bhi ha pr fighting spirit jo afridi me h kisi me ni jb Asia cup 2016 worldt20 2016 trophy pak aye gi jo Lala hi laye ha,none.jpg,0,0,0,0,0,roman_urdu
Yeh Banda Cricket Khailtay Khailtay Budha Ho Gaya Laikin Isnay Cricket Ki ABCD Bhi Nahi Seekhi,none.jpg,0,0,1,0,0,roman_urdu
laally...ab tooo retire ho jaaa....es se pehle log tera dummy janaza nikalen...gharrooor ka sr neecha,none.jpg,0,0,1,0,0,roman_urdu
Shahid bhai aj ka match kon jeeta ha???,none.jpg,0,0,1,0,0,roman_urdu
Wallah !!! Zamunga da Zra Sir ye....,none.jpg,0,0,1,0,0,roman_urdu
afridi bhai ankhirat ki team taiyyar karli k jo asal jaga tumhare liye khada ho k lade,none.jpg,0,0,1,0,0,roman_urdu
chmpions sikhst se sikhta hy mgr himt nh harta hy hoti hy hmsha himt ki jeet,none.jpg,0,0,1,0,0,roman_urdu
ap ne ahmad ko unfollow kyun kiya tha? ??,none.jpg,0,0,1,0,0,roman_urdu
Abhi tow Party shuro Hui ha,none.jpg,0,0,0,0,0,roman_urdu
Ye Kaam Be Mai Btaon ? Hasna Tha Ya Rona Koi Kaam To Khud karlo!,none.jpg,0,0,1,0,0,roman_urdu
really lala Dubai is tym dunya ka sbse khoobsurat mulk lagraha tha:-),none.jpg,0,0,1,0,0,roman_urdu
Lala jani plz aj Psl ki khushi me mjhy 1 reply de dain na plz,none.jpg,0,0,1,0,0,roman_urdu
Asalam Alikum Wa Rahmatullah Hi Wabrakatuh:),none.jpg,0,0,1,0,0,roman_urdu
Lala ap agay,none.jpg,0,0,0,0,0,roman_urdu
aai ki jeet aap ko mubarak ho,none.jpg,0,0,1,0,0,roman_urdu
"PSL tuk tuk dekhne nh Boundaries dekhne ate hen log, bowling pitch bana k ksne sazish?",none.jpg,0,0,1,0,0,roman_urdu
now pls for God sake merit pe team select krna Wt20 k lea. Apny tout selfie or akmal k alawa bh kuch Dekh lena. Jan chor ab,none.jpg,0,0,1,0,0,roman_urdu
nan,none.jpg,0,0,0,0,0,roman_urdu
Lala inhe bolo telecast hang hrhi he bowling krate hue. Maza nahi arha camera work ka,none.jpg,0,0,1,0,0,roman_urdu
Bhai Dhyan rakhna..photo me Jo Bandook rkhe ho sar pe wo chal na jae..,none.jpg,0,0,1,0,0,roman_urdu
in sha Allah apki performance bht lash hogi.,none.jpg,0,0,1,0,0,roman_urdu
great lala. Kl k match ka bht wait kr rhy.,none.jpg,0,0,1,0,0,roman_urdu
lala plz ab online aa hi gae haen to chat session bhi kar len plzzz,none.jpg,0,0,0,0,0,roman_urdu
Aj ache lag rhy the bht,none.jpg,0,0,1,0,0,roman_urdu
mere tweets ko limit lagi hui the . Is liyai tweet ni kar saki,none.jpg,0,0,1,0,0,roman_urdu
lalaa aj ap bht pyaray lagrahay thy:) sabse achey ap lagrhy thy :),none.jpg,0,0,1,0,0,roman_urdu
maza a giya ajj,none.jpg,0,0,1,0,0,roman_urdu
Aj ka match Bacha Khan University k shohada k naam karna jo PSL ka bechani sy wait kar rahay ty...,none.jpg,0,0,1,0,0,roman_urdu
"Lala, tm jeeto ya haro me forever ap k sat hoon.. big fan",none.jpg,0,0,0,0,0,roman_urdu
answer to ni dein gay aap but koshish to kr sakti hun shayd mil jaye reply,none.jpg,0,0,1,0,0,roman_urdu
asmara bhi aap ke saat aye hai match dekhne Lala jee..,none.jpg,0,0,0,0,0,roman_urdu
reply kr dein pata ni kab pr ho paprz jo ane wale hain .mere,none.jpg,0,0,1,0,0,roman_urdu
meri bohat bohat bari khuaish hai aap se auto lene ka aur milne ka,none.jpg,0,0,0,0,0,roman_urdu
aap ne kitne ache sign kiye mujhy bohat ache lagte hain aap ke sign,none.jpg,0,0,1,0,0,roman_urdu
Poori dunya!!!!hil gaiiiiii,none.jpg,0,0,1,0,0,roman_urdu
lala kabhi to answer kar dein ;,none.jpg,0,0,1,0,0,roman_urdu
lala Tum jeetu ya haro humain Tum se pyar hai,none.jpg,0,0,1,0,0,roman_urdu
jo howa vo kbhii nhiii bhool sakte,none.jpg,0,0,1,0,0,roman_urdu
..Cup pa gate kho mungla kha labi kuwa zalmi di o zalmi,none.jpg,0,0,0,0,0,roman_urdu
Kuch ziada hi easy ho kr khail rhy hain tbhi..,none.jpg,0,0,1,0,0,roman_urdu
"Dekho zra, mujhy abb bs yehi bta dena kon jeeta...",none.jpg,0,0,1,0,0,roman_urdu
Lala ye tweet apne hi ki haina? :P,none.jpg,0,0,0,0,0,roman_urdu
bhaiya g apne shuru kardia kya instagram??? ya abhi bhi just Twitter & whatsapp pe hi maza atta????,none.jpg,0,0,1,0,0,roman_urdu
ok lalã Jo human sarkar,none.jpg,0,0,0,0,0,roman_urdu
achha maal hai ??,none.jpg,0,0,1,0,0,roman_urdu
ab Lala ne kaha h to kuch to bat hogi,none.jpg,0,0,0,0,0,roman_urdu
quite seriously ?? bhaiya esy q? Ap miss management pe sad ty kya???,none.jpg,0,0,1,0,0,roman_urdu
lala :( hayeee Allah !! Ab tow mujey unlucky feel ho raha ha #QasamSey :(,none.jpg,0,0,1,0,0,roman_urdu
Mujhy b Kuch Bol dain??,none.jpg,0,0,0,0,0,roman_urdu
apne mujhe aj tk rep nh kia :(,none.jpg,0,0,1,0,0,roman_urdu
shahid bhai ek reply mujhe bhi day den,none.jpg,0,0,0,0,0,roman_urdu
CLngratulation Muskan.Mujy b Rapy Mila..,none.jpg,0,0,1,0,0,roman_urdu
wesey itna chota session na hi krtey tow better tha :p,none.jpg,0,0,1,0,0,roman_urdu
Bht Bzy Rehny lagy hn Ap????,none.jpg,0,0,1,0,0,roman_urdu
Ye Achi bat ni ha????,none.jpg,0,0,1,0,0,roman_urdu
really ap t20 k bad nhi khely gay i m s00 sad  circket is n0t circket with 0ut lala g0d bless y0u ur family ??,none.jpg,0,0,1,0,0,roman_urdu
oh lala jeeeee ???? kbhi hamsey b bat kar lein naw :(,none.jpg,0,0,1,0,0,roman_urdu
Lala Akher hame reply kun Nahe karte ho .??,none.jpg,0,0,1,0,0,roman_urdu
Mujhse b bat kr lia karen????,none.jpg,0,0,1,0,0,roman_urdu
I am little bit confused smajh nhn arahi k kis ku support karun kyn k har team mein mera koi na koi favourite player hai......islmd ka bowling attack zbardast hai tu peshawae ki batting line kamal.....lahori hone ki waja se lahore ku support karna chaheye tu us mein sirf hammad azam ka talent dekhna chahun gi....haha.......peche reh geye karachi aur quetta jis mein sari hamdardiyan quetta k sath hein,none.jpg,0,0,1,0,0,roman_urdu
haan youtube pe dekhon gi. feb se matches start ho rahe hain. it is held in Dubai,none.jpg,0,0,0,0,0,roman_urdu
plz plz reply lala g ap ki bhhhhhhhhhhhhhhhhhhhhhhhtttttttttt bri fan hun plzzzzzzzz,none.jpg,0,0,1,0,0,roman_urdu
Reply b du esko dil py ek arman hy,none.jpg,0,0,0,0,0,roman_urdu
Ye kb the end hoge? ?,none.jpg,0,0,1,0,0,roman_urdu
BoomBoom aap araam se kheliyega kyu k hum subki duain aapke sath han,none.jpg,0,0,1,0,0,roman_urdu
Aur yakeen hai aap jeet k aaoge IA!✌,none.jpg,0,0,1,0,0,roman_urdu
Assalam-o-Alikum lala kaisy hain ap plzzzz,none.jpg,0,0,1,0,0,roman_urdu
Kabhi mujhy bhi yaad kar liya karayn!😢,none.jpg,0,0,1,0,0,roman_urdu
Sachi it hurts.,none.jpg,0,0,1,0,0,roman_urdu
Bas Is Baar INDIA ko HARAANA hai 💪 Plzzzzzz Plzzz 🙈,none.jpg,0,0,1,0,0,roman_urdu
shahid bhai ALLAH PAAK apko kaamyaab karen.Ameen,none.jpg,0,0,1,0,0,roman_urdu
BHAI SALAM ARZ HAI MERI JAN SIRF MERE SHAHID BHAI,none.jpg,0,0,1,0,0,roman_urdu
KAISE HAIN AAP ?,none.jpg,0,0,0,0,0,roman_urdu
shahid bhai ap log itna marna world cup men k dosri teams hum sa khelnay k nam pe kanpnay lagen .,none.jpg,0,0,1,0,0,roman_urdu
